Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Ribeiro PINTO DE CARVALHO,1498.3787571728176,1,2011,TLS,2-Feb-93
Diego RUIZ,1498.3771483049732,4,2012,ESP,5-Feb-82
Elijah Kipchirchir KIPTOO,1498.2653696585403,2,2012,KEN,9-Jun-86
Charles DELYS,1498.248229346385,1,2011,FRA,9-Apr-82
Galen RUPP,1498.2398959425577,1,2014,USA,8-May-86
Hamza DRIOUCH,1498.2246968107943,3,2012,QAT,16-Nov-94
Álvaro RODRÍGUEZ,1498.195068461337,3,2012,ESP,25-May-87
Dmitrijs JURKEVIČS,1498.1181083522633,2,2012,LAT,7-Jan-87
Sang-min SHIN,1498.10402261853,1,2011,KOR,27-Jul-86
Guillaume TABARY,1498.0509748323495,1,2013,FRA,13-Jan-85
Ismael Kipngetich KOMBICH,1498.0411289876338,3,2011,KEN,16-Jan-85
Russell BROWN,1497.9789802213973,2,2012,USA,6-Mar-85
Carlos ALONSO,1497.880132130035,1,2015,ESP,15-Sep-89
Nick SYMMONDS,1497.8511634214467,1,2013,USA,30-Dec-83
Peter VAN DER WESTHUIZEN,1497.8473001432426,4,2012,RSA,21-Dec-84
Gregory BEUGNET,1497.777026031576,1,2012,FRA,14-Sep-87
Teklit TEWELDEBRHAN,1497.743874848189,1,2012,ERI,1-Oct-93
Jamale AARRASS,1497.6910747701186,1,2012,FRA,15-Nov-81
Teshome DIRIRSA,1497.6718459872372,2,2013,ETH,25-Apr-94
Florian ARNOULD,1497.6718243516657,1,2013,FRA,7-Nov-86
James KAAN,1497.6512317899196,1,2013,AUS,17-Sep-90
Vincent KIBET,1497.6358909366106,3,2015,KEN,6-May-91
Adam MALEK,1497.5950534908743,1,2015,MAR,1997
Augustine Kiprono CHOGE,1497.5472281057566,12,2013,KEN,21-Jan-87
Younéss ESSALHI,1497.5250621767993,1,2015,MAR,20-Feb-93
Zebene ALEMAYEHU,1497.5085777619852,3,2013,ETH,4-Sep-92
Ciaran O'LIONAIRD,1497.4825231511809,4,2012,IRL,11-Apr-88
Niall BROOKS,1497.3961372660037,2,2012,GBR,8-Jul-91
Mohamed Hassan MOHAMED,1497.2140907500825,1,2012,SOM,23-Aug-93
Tarek BOUKENSA,1497.1773707516554,6,2012,ALG,19-Nov-81
Youssef ACH-CHATOUANI,1497.1744758040911,1,2013,FRA,9-May-84
Lee EMANUEL,1497.1506095696373,1,2013,GBR,24-Jan-85
Bouabdellah TAHRI,1497.031085999799,6,2013,FRA,20-Dec-78
Haikun ZHANG,1496.9953583205124,2,2013,CHN,12-Mar-89
Flavio SEHOHLE,1496.8203005605878,1,2013,RSA,14-Oct-90
Zane ROBERTSON,1496.8075527585238,2,2013,NZL,14-Nov-89
Belal Mansoor ALI,1496.7702147133336,6,2013,BRN,17-Oct-88
Niclas SANDELLS,1496.7647995172922,2,2012,FIN,14-Mar-84
Tesfaye CHERU,1496.6753059707241,1,2013,ETH,2-Mar-93
Haining TENG,1496.620589181016,1,2013,CHN,25-Jun-93
Yoann KOWAL,1496.6112543540016,10,2012,FRA,28-May-87
Carsten SCHLANGEN,1496.4908282589877,8,2013,GER,31-Dec-80
Frederic VAZ,1496.4891276424437,1,2015,CPV,13-Jun-90
Sam VAZQUEZ,1496.4078398351758,1,2012,PUR,3-May-84
Rabiou GUERO GAO,1496.2889258488517,1,2012,NIG,1-Feb-88
Collis BIRMINGHAM,1496.2724013484806,2,2015,AUS,27-Dec-84
Yann DUHAMEL,1496.2580708052615,1,2013,FRA,14-Apr-89
Valentin SMIRNOV,1495.8904204969194,2,2013,RUS,13-Feb-86
Paul ROBINSON,1495.7624591958051,1,2014,IRL,24-May-91
Emad NOOR,1495.5362632033816,2,2013,KSA,21-Apr-90
Andreas VOJTA,1494.980392724597,3,2013,AUT,9-Jun-89
Ross MURRAY,1494.961856548378,3,2015,GBR,8-Oct-90
Kinley TENZIN,1494.6311739719354,1,2013,BHU,1996
Youssef JBARA,1494.5663961696378,1,2015,FRA,5-Sep-90
Omar BACHIR,1494.496140390455,1,2013,NIG,3-Nov-86
Omar Mohamed ABDI,1494.3990981631728,1,2013,SOM,1-Jan-91
Nicolas RIFFLARD,1494.38827059829,2,2015,FRA,27-Oct-90
Arturo CASADO,1494.0966845934079,4,2013,ESP,26-Jan-83
Samir DAHMANI,1493.8369083253006,3,2015,FRA,3-Apr-91
Mahiedine MEKHISSI,1493.7104362202604,2,2014,FRA,15-Mar-85
Yassine HETHAT,1493.6749474732799,1,2015,ALG,30-Aug-91
Bashir ABDI,1493.5842775399824,1,2015,BEL,10-Feb-89
Matthieu LE STUM,1493.5218172644104,1,2015,FRA,27-Sep-88
Fouad EL KAAM,1493.447392245454,4,2015,MAR,27-May-88
Mamadou BARRY,1493.4025987803343,2,2013,GUI,19-Dec-91
Julian MATTHEWS,1493.246657749909,2,2015,NZL,21-Jul-88
Florian ORTH,1493.0879768532848,1,2015,GER,24-Jul-89
Ilham Tanui ÖZBILEN,1492.8785580035947,16,2015,KEN,5-Mar-90
Jakub HOLUŠA,1492.878193382262,6,2015,CZE,20-Feb-88
Robby ANDREWS,1492.6592195423818,5,2015,USA,29-Mar-91
Dumisane HLASELO,1492.6115531268051,1,2015,RSA,8-Jun-89
Youssouf HISS BACHIR,1492.4647297999604,1,2015,DJI,1-Jan-87
Simon DENISSEL,1492.3058695025065,3,2013,FRA,22-May-90
Elias RAMDI,1492.1410302770903,1,2015,FRA,21-Mar-98
Nabil Mohammed AL GARBI,1491.4021673032348,3,2013,YEM,3-Nov-92
Dorian ULREY,1491.371630475911,2,2015,USA,11-Jul-87
Zakaria MAZOUZI,1491.24834509212,4,2015,MAR,15-Jun-85
Mohamed AL GARNI,1491.187200484701,6,2014,QAT,1-Jul-92
Lei LI,1489.9670628267754,1,2015,CHN,3-Nov-92
Staffan EK,1489.7021894350755,1,2015,SWE,13-Nov-91
Jake WIGHTMAN,1489.4218748564883,1,2015,GBR,11-Jul-94
Helio GOMES,1489.302995025239,1,2015,POR,27-Dec-84
Florian PERRIN FIEVEZ,1489.2483273616008,2,2015,FRA,26-Apr-90
Dale KING-CLUTTERBUCK,1489.1746210731071,1,2015,GBR,1-Jan-92
Dawit WOLDE,1488.9411906109644,3,2015,ETH,19-May-91
Chris O'HARE,1488.862934922488,7,2015,GBR,23-Nov-90
Adel MECHAAL,1488.2701143961185,1,2015,ESP,5-Dec-90
Victor CORRALES VAQUERO,1488.0520824619343,1,2015,ESP,12-Mar-89
Pieter-Jan HANNES,1487.0689270090286,6,2015,BEL,30-Oct-92
Florian CARVALHO,1487.0065917696922,13,2014,FRA,9-Mar-89
Charles PHILIBERT-THIBOUTOT,1486.8371411954956,4,2015,CAN,31-Dec-90
Ronald MUSAGALA,1486.8097663521453,2,2015,UGA,16-Dec-92
Carlos Martín DÍAZ DEL RIO,1486.6238005922241,2,2015,CHI,9-Jul-93
Leonel MANZANO,1485.4528597476433,27,2015,USA,12-Sep-84
Erick RODRIGUEZ,1485.1910361347955,1,2015,NCA,1-Jun-90
Abdi Waiss MOUHYADIN,1485.180889478338,3,2015,DJI,3-Jul-96
Awad AL SHARAFAT,1485.1436328252057,1,2015,JOR,25-Dec-93
Salim KEDDAR,1484.5267349004152,1,2015,ALG,23-Nov-93
Henrik INGEBRIGTSEN,1482.1447654125973,18,2015,NOR,24-Feb-91
Benson SEUREI,1481.5269917039118,7,2015,KEN,27-Mar-84
David BUSTOS,1479.2822987229556,5,2015,ESP,25-Aug-90
