Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Ebony COLLINS,1497.6469552820686,1,2010,USA,11-Mar-89
Birsen ENGIN,1497.4837578708243,1,2011,TUR,18-Oct-80
Queen HARRISON,1497.136837731534,9,2012,USA,10-Sep-88
Sara Slott PETERSEN,1496.9020937626497,4,2012,DEN,9-Apr-87
Yevgeniya ISAKOVA,1496.6044117053623,2,2010,RUS,27-Nov-78
Irina KOLESNICHENKO,1496.231977916163,7,2013,RUS,27-May-88
Aurelie CHABOUDEZ,1495.9211788090647,1,2012,FRA,9-May-93
Wenda NEL,1495.8554351388107,2,2011,RSA,30-Jul-88
Hanitrasoa Olga RAZANAMALALA,1495.847821507327,1,2011,MAD,8-Sep-88
Lucy María JARAMILLO,1495.6186945582167,1,2012,ECU,23-Feb-83
Sheena JOHNSON-TOSTA,1495.3159858708045,6,2011,USA,1-Oct-82
Bimbo Miel AYEDOU,1494.8866884355207,1,2011,BEN,17-Aug-91
Fatima Sulaiman DAHMAN,1494.5344407925197,1,2011,YEM,10-Nov-92
Sarah-Lynn WELLS,1494.503594165959,2,2012,CAN,10-Nov-89
Kyeong-mi SON,1494.4355475384414,1,2011,KOR,9-Feb-90
Jessica AGUILERA,1494.2662981213966,1,2011,NCA,26-Jun-85
Nickiesha WILSON,1494.1137513870826,13,2013,JAM,28-Jul-86
Nicole LEACH,1493.9301530243101,5,2012,USA,18-Jul-87
Tatyana AZAROVA,1493.6407732416278,1,2012,KAZ,2-Dec-85
Stephenie Ann MCPHERSON,1493.6109914562753,1,2012,JAM,25-Nov-88
Natalya ASANOVA,1493.299978310672,1,2012,UZB,29-Nov-89
Raasin MCINTOSH,1493.2151757113197,2,2012,USA,29-Apr-82
Axelle DAUWENS,1492.9241309433241,1,2013,BEL,1-Dec-90
Danielle DOWIE,1492.3435438428178,1,2013,JAM,5-May-92
Shevon STODDART,1492.2113489575931,1,2013,JAM,21-Nov-82
Jailma SALES DE LIMA,1492.197187743509,2,2012,BRA,31-Dec-86
Janeil BELLILLE,1492.1761446247929,1,2012,TTO,18-Jun-89
Dominique DARDEN,1491.9714873992139,4,2010,USA,9-Dec-83
Annerie MOOLMAN,1491.7686326011471,1,2013,RSA,9-Aug-90
Déborah RODRÍGUEZ,1491.3709318294705,2,2012,URU,2-Dec-92
Sharolyn Shantell SCOTT,1491.2215999883933,2,2012,CRC,27-Oct-83
Manuela GENTILI,1490.990262835523,3,2012,ITA,7-Feb-78
Josanne LUCAS,1490.7791233377425,5,2011,TTO,14-May-84
Princesa María OLIVEROS,1490.2864250184589,1,2012,COL,10-Aug-75
Christine SPENCE,1490.0955925158464,3,2013,USA,25-Nov-81
Anna JESIEŃ,1490.081344237396,6,2012,POL,10-Dec-78
Ristananna TRACEY,1489.9357793314996,10,2013,JAM,9-May-92
Maureen Jelagat MAIYO,1489.8456339624845,1,2012,KEN,28-May-85
Noraseela MOHD KHALID,1489.7960537244917,1,2012,MAS,27-Sep-79
Ugonna NDU,1488.9213440846013,1,2013,NGR,27-Jun-91
Jasmine HYDER,1488.7771757629507,4,2012,USA,25-Aug-88
Christine Sonali MERRILL,1487.6871756486262,2,2012,SRI,20-Aug-87
Hayat LAMBARKI,1487.5034326923037,4,2013,MAR,18-May-88
Stine TOMB,1487.2096492168025,2,2013,NOR,27-Jun-86
Vera BARBOSA,1485.981240196591,5,2012,POR,13-Jan-89
Sparkle MCKNIGHT,1485.735020921419,1,2013,TTO,21-Dec-91
Ajoke ODUMOSU,1484.9938788616892,17,2013,NGR,27-Oct-87
Nikolina HORVAT,1484.5772898847222,3,2012,CRO,18-Sep-86
Noelle MONTCALM,1484.3415377422975,1,2013,CAN,3-Apr-88
Amaliya SHAROYAN,1482.1839738071112,2,2013,ARM,19-Jun-88
Phara ANACHARSIS,1481.9128673331466,3,2013,FRA,17-Dec-83
Tiffany WILLIAMS,1481.596326550638,4,2013,USA,5-Feb-83
Satomi KUBOKURA,1481.487317572468,8,2013,JPN,27-Apr-82
Lauren BODEN,1476.9511121661326,10,2013,AUS,3-Aug-88
