Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Adelly OLIVEIRA SANTOS,1494.555836582435,1,2015,BRA,8-Jul-87
Brigith María MERLANO,1494.5363996889787,5,2013,COL,29-Apr-82
Aleesha BARBER,1494.321349193578,4,2013,TTO,16-May-87
Salma EMAM ABOU EL-HASSAN,1494.1931276006285,1,2013,EGY,1-Oct-91
Myriam SOUMARE,1493.8127417003075,1,2015,FRA,25-Nov-91
Jeimmy Julissa BERNARDEZ,1493.7325953485763,2,2012,HON,3-Sep-86
Jessica ENNIS-HILL,1493.606369805829,4,2015,GBR,28-Jan-86
Hitomi SHIMURA,1493.513305991341,1,2013,JPN,8-Nov-90
Irina STREBEL,1493.2815965564835,1,2014,SUI,13-Feb-96
Nia ALI,1493.2048319534365,16,2014,USA,23-Oct-88
Elodie JAKOB,1492.1740361543561,1,2015,SUI,8-Oct-93
Marine SAVARY,1492.0641492972793,1,2015,FRA,18-Feb-92
Shujiao WU,1491.731044516061,3,2015,CHN,19-Jun-91
Lindsay LINDLEY,1491.2201260762877,1,2015,NGR,6-Oct-89
Reina-Flor OKORI,1491.0257849363416,5,2013,FRA,2-May-80
Valerie REGGEL,1490.8981642133192,2,2015,SUI,3-Jan-87
Kimberley LAING,1489.5747544733026,2,2015,JAM,8-Jan-88
Veronica BORSI,1489.2908207696273,5,2014,ITA,13-Jun-87
Ethelle RUBRICE,1489.0626017662858,1,2015,FRA,14-Jul-92
Monika ZAPALSKA,1488.9538114578259,1,2015,GER,24-May-94
Hanna PLOTITSYNA,1488.6216730345116,2,2015,UKR,1-Jan-87
Beate SCHROTT,1488.590610819832,12,2015,AUT,15-Apr-88
Fabiana DOS SANTOS MORAES,1487.3978781394408,1,2015,BRA,5-Jun-86
Ida Bakke HANSEN,1486.9235597261766,2,2015,NOR,7-Jan-93
Devynne CHARLTON,1486.5518905023268,1,2015,BAH,26-Nov-95
Andrea IVANČEVIĆ,1486.192979872702,2,2015,CRO,21-Aug-84
Michelle JENNEKE,1484.191500970956,2,2015,AUS,23-Jun-93
Nooralotta NEZIRI,1484.1512973725228,5,2015,FIN,9-Nov-92
Adanaca BROWN,1483.6562903546167,1,2015,BAH,23-Oct-93
Cindy BILLAUD,1482.4146382257754,13,2015,FRA,11-Mar-86
Ana Camila PIRELLI CUBAS,1482.2654008551688,1,2015,PAR,30-Jan-89
Beatriz FLAMENCO,1482.2351395640712,1,2015,ESA,11-Nov-95
Jacquelyn COWARD,1480.1886393357552,4,2015,USA,5-Nov-89
Tenaya JONES,1478.8952823473167,3,2015,USA,22-Mar-89
LaVonne IDLETTE,1478.7993372243486,6,2015,DOM,31-Oct-85
Nadine HILDEBRAND,1477.7409178913533,10,2014,GER,20-Sep-87
Cindy OFILI,1477.7242008104877,3,2015,GBR,5-Aug-94
Yvette LEWIS,1470.4561134355613,15,2015,USA,16-Mar-85
