Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Alice DECAUX,1499.7780295924786,1,2012,FRA,10-Apr-85
Ashley HELSBY,1499.775168214756,1,2011,GBR,1-Jul-90
Carolin DIETRICH,1499.7673463094452,5,2012,GER,26-Feb-85
Latoya GREAVES,1499.7622450787806,1,2012,JAM,31-May-86
Audrey CIREDEM,1499.7482221710034,1,2015,FRA,30-Apr-95
Eveline REBSAMEN,1499.7416730576742,1,2013,SUI,8-Apr-94
Loreal SMITH,1499.7355088680658,3,2012,USA,12-Oct-85
Nevin YANIT,1499.7165742257857,3,2011,TUR,16-Feb-86
Yevheniya SNIHUR,1499.7035820939693,5,2011,UKR,7-Mar-84
Tale ØRVING,1499.6869721100402,2,2011,NOR,17-Mar-89
Aisseta DIAWARA,1499.6814532194453,1,2012,FRA,29-Jun-89
Rosvitha Bodjiho OKOU,1499.6769054774695,2,2013,CIV,5-Sep-86
Stephanie GAYNOR,1499.6736346728715,1,2011,GBR,27-Sep-90
Lauren SMITH,1499.6704179175467,1,2011,USA,27-Aug-81
Lene MYRMEL,1499.664349201154,1,2011,NOR,18-May-85
Sonata TAMOSAITYTÉ,1499.6640925746851,2,2012,LTU,21-Apr-87
Dedeh ERAWATI,1499.652896021299,1,2011,INA,25-May-79
Gemma BENNETT,1499.6516056141954,4,2011,GBR,4-Jan-84
Andrea MILLER,1499.6459585224172,1,2012,NZL,13-Mar-82
Suzanne WILLIAMS,1499.6221731867277,1,2013,NED,7-Oct-93
Kine AALTVEDT,1499.61458093275,2,2011,NOR,30-Aug-91
Tine Teigene DALEN,1499.5711433113765,3,2011,NOR,2-Nov-90
Yekaterina GALITSKAYA,1499.5695037532682,3,2015,RUS,24-Feb-87
Lina Marcela FLORES,1499.5643885322538,5,2013,COL,1-Nov-84
Yanique THOMPSON,1499.5530309008918,4,2018,JAM,12-Mar-96
Béatrice KAMBOULÉ,1499.5447668527568,1,2011,BUR,25-Feb-80
Ivanique KEMP,1499.5358803121453,2,2012,BAH,11-Jun-91
Jessica ZELINKA,1499.5284047442155,6,2013,CAN,3-Sep-81
Pak Yan POON,1499.52786057491,1,2011,HKG,2-Jan-90
Heloise KANE,1499.5077048147214,1,2013,FRA,25-Dec-95
Noemi ZBÄREN,1499.500884320783,10,2017,SUI,12-Mar-94
Caroline LUNDAHL,1499.500156681121,1,2012,SWE,16-Oct-91
Latisha HOLDEN,1499.4788447774804,1,2013,USA,29-Aug-89
Rosina HODDE,1499.4675939445085,1,2014,NED,10-Feb-83
Assa-deborah DIAKITE,1499.4561719708213,1,2013,FRA,13-Jan-95
Micol CATTANEO,1499.4448300402878,1,2013,ITA,14-May-82
Marina TOMIČ,1499.436895303058,3,2013,SLO,30-Apr-83
Sarah MISSINNE,1499.4303587569746,1,2014,BEL,16-May-95
Seun ADIGUN,1499.4263541150249,3,2012,NGR,3-Jan-87
Odile AHOUANWANOU,1499.3980641386247,1,2012,BEN,5-Jan-91
Andrea BLISS,1499.3707674617326,3,2013,JAM,5-Oct-80
Vashti THOMAS,1499.3697045193253,1,2013,USA,21-Apr-90
Louise HAZEL,1499.3333627732904,4,2011,GBR,6-Oct-85
Adja Arete NDIAYE,1499.3236995701295,1,2015,SEN,26-Feb-84
Janay DELOACH,1499.3235353339273,1,2015,USA,12-Oct-85
Angelita BROADBELT-BLAKE,1499.292184958582,3,2011,GBR,12-Sep-85
Serita SOLOMON,1499.2108928469847,1,2015,GBR,1-Mar-90
Anastasiya SOPRUNOVA,1499.15885789299,3,2013,KAZ,14-Jan-86
Silvia PANGUANE,1499.1543470740226,1,2012,MOZ,16-Feb-93
Martina BIBIANA OLAMA,1499.1422698823424,1,2012,GEQ,2-Dec-82
Lucie KOUDELOVÁ,1499.122208332827,2,2014,CZE,6-Jul-94
Sandra GOMIS,1499.1047895713168,8,2016,FRA,21-Nov-83
Fatoumata DIABATE,1499.1021501159457,1,2013,FRA,31-Jan-93
Lecabela QUARESMA,1499.0741988759223,1,2012,STP,26-Dec-89
Lucie ŠKROBÁKOVÁ,1499.009875184573,6,2013,CZE,4-Jan-82
Dipna Lim PRASAD,1498.9975436628483,2,2012,SGP,7-Jun-91
Elodie PICAUT RECHAL,1498.9849361388424,1,2015,FRA,11-Oct-87
Ellen SPRUNGER,1498.9642501300468,1,2014,SUI,5-Aug-86
Delloreen ENNIS,1498.909959019706,9,2011,JAM,5-Mar-75
Christelle VERTUEUX,1498.8994522349335,2,2013,FRA,17-Aug-94
Marzia CARAVELLI,1498.8412384061266,6,2013,ITA,23-Oct-81
Adelly OLIVEIRA SANTOS,1498.824060701806,1,2015,BRA,8-Jul-87
Aleesha BARBER,1498.7734114258128,4,2013,TTO,16-May-87
Salma EMAM ABOU EL-HASSAN,1498.7457155617356,1,2013,EGY,1-Oct-91
Myriam SOUMARE,1498.6635522072665,1,2015,FRA,25-Nov-91
Jeimmy Julissa BERNARDEZ,1498.6462405952925,2,2012,HON,3-Sep-86
Irina STREBEL,1498.5488248562,1,2014,SUI,13-Feb-96
Elodie JAKOB,1498.3095918093409,1,2015,SUI,8-Oct-93
Marine SAVARY,1498.2858562482124,1,2015,FRA,18-Feb-92
Ricarda LOBE,1498.1645934468343,3,2017,GER,13-Apr-94
Reina-Flor OKORI,1498.0615695462498,5,2013,FRA,2-May-80
Valerie REGGEL,1498.034003470077,2,2015,SUI,3-Jan-87
Kimberley LAING,1497.7481469662334,2,2015,JAM,8-Jan-88
Kierre BECKLES,1497.7058334368705,5,2016,BAR,21-May-90
Veronica BORSI,1497.6868172862396,5,2014,ITA,13-Jun-87
Brigith María MERLANO,1497.6690647428522,6,2016,COL,29-Apr-82
Ethelle RUBRICE,1497.6375219815177,1,2015,FRA,14-Jul-92
Monika ZAPALSKA,1497.6140232748903,1,2015,GER,24-May-94
Maíla Paula MACHADO,1497.4793677144494,1,2016,BRA,22-Jan-81
Ida Bakke HANSEN,1497.1754889008544,2,2015,NOR,7-Jan-93
Karolina KOŁECZEK,1497.150679869993,3,2016,POL,15-Jan-93
Nadine VISSER,1497.1388628292991,14,2018,NED,9-Feb-95
Yasmin MILLER,1496.9411650053744,1,2017,GBR,24-May-95
Elvira HERMAN,1496.9011360100944,6,2018,BLR,9-Jan-97
Gréta KEREKES,1496.898830740066,1,2017,HUN,9-Oct-92
Nikkita HOLDER,1496.817288533588,14,2016,CAN,7-May-87
Jessica ENNIS-HILL,1496.7070204106653,6,2016,GBR,28-Jan-86
Adanaca BROWN,1496.469758716597,1,2015,BAH,23-Oct-93
Lucy HATTON,1496.4293068666364,1,2016,GBR,8-Nov-94
Clélia RARD-REUSE,1496.3277392244604,5,2016,SUI,1-Aug-88
Ana Camila PIRELLI CUBAS,1496.1693265847161,1,2015,PAR,30-Jan-89
Beatriz FLAMENCO,1496.1627901458392,1,2015,ESA,11-Nov-95
Tiffany PORTER,1496.1387162835076,60,2017,USA,13-Nov-87
Stephanie BENDRAT,1495.7615274742227,1,2017,AUT,5-Mar-91
Hitomi SHIMURA,1495.6799046840106,2,2017,JPN,8-Nov-90
Solène NDAMA,1495.6770944773864,1,2018,FRA,23-Sep-98
Devynne CHARLTON,1495.5059478247463,3,2017,BAH,26-Nov-95
Valentina KIBALNIKOVA,1495.4950753942771,1,2016,UZB,16-Oct-90
Evonne BRITTON,1495.4417486786251,1,2018,USA,28-Jul-91
Tenaya JONES,1495.4413809870202,3,2015,USA,22-Mar-89
LaVonne IDLETTE,1495.4206568404593,6,2015,DOM,31-Oct-85
Oksana SHKURAT,1495.1583734049111,1,2016,UKR,30-Jul-93
Caridad JEREZ,1495.0781850607566,2,2016,ESP,23-Jan-91
Laura VALETTE,1494.9889021288432,1,2018,FRA,16-Feb-97
Yekaterina POPLAVSKAYA,1494.841957227045,1,2016,BLR,7-May-87
Susanna KALLUR,1494.5499121517691,4,2016,SWE,16-Feb-81
Andrea IVANČEVIĆ,1494.4061189127333,5,2016,CRO,21-Aug-84
Nickiesha WILSON,1494.2914902681541,2,2016,JAM,28-Jul-86
Katarina JOHNSON-THOMPSON,1493.7318645332998,1,2017,GBR,9-Jan-93
Jacquelyn COWARD,1493.6812552983565,5,2016,USA,5-Nov-89
Sharona BAKKER,1493.6747889510418,3,2017,NED,12-Apr-90
Nooralotta NEZIRI,1493.6453944158247,8,2016,FIN,9-Nov-92
Elisa Maria DI LAZZARO,1493.6017359212433,1,2018,ITA,5-Jun-98
Lindsay LINDLEY,1493.4917325806298,3,2017,NGR,6-Oct-89
Luca KOZÁK,1493.4876089131176,3,2018,HUN,1-Jun-96
Olena YANOVSKA,1493.260941363192,1,2016,UKR,15-Feb-90
Katy Louise SEALY,1493.1190636239153,1,2016,BIZ,15-Oct-90
Megan MARRS,1492.6777503938774,1,2018,GBR,25-Sep-97
Anastasiya VINOGRADOVA,1492.2286341850468,2,2016,KAZ,13-Sep-86
Cindy OFILI,1491.7309769728429,13,2018,GBR,5-Aug-94
Bridgette OWENS,1491.5927594934974,2,2018,USA,14-Mar-92
Hanna PLOTITSYNA,1491.4269249862346,5,2017,UKR,1-Jan-87
Ayako KIMURA,1490.826086563426,4,2018,JPN,11-Jun-88
Elisavet PESIRIDOU,1490.7642220876382,2,2017,GRE,12-Feb-92
Cindy BILLAUD,1490.4850632931457,16,2016,FRA,11-Mar-86
Linha Amer Jaber AHMED,1490.3596906558842,1,2017,EGY,11-Mar-97
Angela WHYTE,1490.3143226285838,6,2017,CAN,22-May-80
Isabelle PEDERSEN,1489.5151767044727,24,2018,NOR,27-Jan-92
Mulern JEAN,1489.4053381778722,1,2017,HAI,25-Sep-92
Jessica HUNTER,1489.101932447089,1,2018,GBR,4-Dec-96
Shujiao WU,1488.983446087198,5,2018,CHN,19-Jun-91
Shimayra Crystal WILLIAMS,1488.7624416971887,1,2018,JAM,2-Dec-95
Fabiana DOS SANTOS MORAES,1488.6776321050147,3,2017,BRA,5-Jun-86
Hyelim JUNG,1488.4285447859033,3,2017,KOR,1-Jun-87
Yvette LEWIS,1487.3016437618999,16,2016,USA,16-Mar-85
Kori CARTER,1487.044208471536,2,2018,USA,3-Jun-92
Anne ZAGRE,1486.27004160788,20,2017,BEL,13-Mar-90
Nadine HILDEBRAND,1486.0846096341306,18,2017,GER,20-Sep-87
Elin WESTERLUND,1486.0026725111077,2,2018,SWE,4-Feb-90
Eline BERINGS,1484.6529288689662,8,2018,BEL,28-May-86
Raven CLAY,1483.7448329743406,3,2017,USA,5-Oct-90
Beate SCHROTT,1483.5464790036017,14,2018,AUT,15-Apr-88
Eefje BOONS,1481.079631018626,4,2018,NED,18-Jul-94
Michelle JENNEKE,1479.9586154805497,6,2018,AUS,23-Jun-93
Marthe KOALA,1476.8388230313435,4,2018,BUR,8-Mar-94
Alicia BARRETT,1473.6583660317094,3,2018,GBR,25-Mar-98
