Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Faith KIPYEGON,1600.446271835953,30,2017,KEN,10-Jan-94
Laura MUIR,1583.4107548938277,25,2018,GBR,9-May-93
Sifan HASSAN,1580.2673095850528,31,2018,ETH,1-Jan-93
Shelby HOULIHAN,1564.1072378984773,7,2018,USA,8-Feb-93
Gudaf TSEGAY,1543.1823649308517,24,2018,ETH,23-Jan-97
Caster SEMENYA,1538.8145026041864,6,2018,RSA,7-Jan-91
Winny CHEBET,1529.812447465474,13,2018,KEN,20-Dec-90
Jenny SIMPSON,1527.5542662437874,46,2018,USA,23-Aug-86
Genzebe DIBABA,1527.1860779649396,23,2017,ETH,8-Feb-91
Dawit SEYAUM,1523.8452244152181,21,2018,ETH,27-Jul-96
Shannon ROWBURY,1517.0816025006807,37,2017,USA,19-Sep-84
Hellen OBIRI,1516.4484929390965,27,2017,KEN,13-Dec-89
Meraf BAHTA,1515.4802357188673,15,2017,SWE,24-Jun-89
Rababe ARAFI,1513.1032925488068,31,2018,MAR,12-Jan-91
Abeba AREGAWI,1512.1574649194163,33,2015,ETH,5-Jul-90
Angelika CICHOCKA,1508.6394953949557,18,2018,POL,15-Mar-88
Mercy CHERONO,1505.194453901559,4,2015,KEN,7-May-91
Hanna KLEIN,1504.4945737787057,3,2017,GER,6-Apr-93
Konstanze KLOSTERHALFEN,1503.5599990245203,5,2017,GER,18-Feb-97
Tatyana TOMASHOVA,1502.8058192519438,6,2015,RUS,1-Jul-75
Maryam Yusuf JAMAL,1501.5627700503123,23,2014,BRN,16-Sep-84
Nancy Jebet LANGAT,1501.1469449765682,21,2013,KEN,22-Aug-81
Viola Jelagat KIBIWOT,1501.0533755714605,21,2015,KEN,22-Dec-83
Anna MISHCHENKO,1500.9369359914656,8,2012,UKR,25-Aug-83
Kenia SINCLAIR,1500.8088936994038,1,2011,JAM,14-Jul-80
Anna WILLARD,1500.7636212352622,8,2012,USA,31-Mar-84
Kate VAN BUSKIRK,1500.6204801830024,2,2013,CAN,9-Jun-87
Kalkidan GEZAHEGNE,1500.5496585372439,8,2011,ETH,8-May-91
Violah CHEPTOO,1500.4655360496631,6,2016,KEN,1-Mar-89
Mariem ALAOUI SELSOULI,1500.4546281467888,1,2011,MAR,8-Apr-84
Meseret DEFAR,1500.2132965957403,1,2010,ETH,19-Nov-83
Ibtissam LAKHOUAD,1500.2066626629412,17,2013,MAR,7-Dec-80
Lisa DOBRISKEY,1500.178636673781,17,2013,GBR,23-Dec-83
Gelete BURKA,1500.1126866387222,12,2013,ETH,23-Jan-86
Helen CLITHEROE,1500.0425771485766,2,2011,GBR,2-Jan-74
Ann Karindi MWANGI,1499.9586402266546,1,2010,KEN,8-Dec-88
Lucia HRIVNÁK,1499.9209430127034,5,2012,SVK,20-Nov-83
René KALMER,1499.909066281778,1,2010,RSA,3-Nov-80
Erin DONOHUE,1499.8994414851268,3,2011,USA,8-May-83
Brianna FELNAGLE,1499.8951804417975,1,2011,USA,9-Dec-86
Shalane FLANAGAN,1499.8794458038587,2,2011,USA,8-Jul-81
Sally KIPYEGO,1499.872412681601,1,2011,KEN,19-Dec-85
Morag MACLARTY,1499.8642848976742,1,2010,GBR,10-Feb-86
Molly HUDDLE,1499.8482678433948,1,2011,USA,31-Aug-84
Lindsey GALLO,1499.834915155906,1,2010,USA,29-Nov-81
Charlotte BROWNING,1499.8306769897054,1,2010,GBR,8-Oct-87
Charlotte SCHÖNBECK,1499.8272531587725,1,2010,SWE,22-Dec-84
Fanjanteino FELIX,1499.8262093399926,2,2011,FRA,26-Jan-80
Nuria FERNÁNDEZ,1499.8242064098795,6,2012,ESP,16-Aug-76
Lidia CHOJECKA,1499.8203990951645,1,2011,POL,25-Jan-77
Heidi DAHL,1499.8180388502199,1,2010,USA,15-Feb-86
Malindi ELMORE,1499.784031039074,2,2011,CAN,13-Mar-80
Stevie STOCKTON,1499.7731052762865,1,2011,GBR,23-Aug-89
Stacey SMITH,1499.7433352754783,3,2011,GBR,24-Feb-90
Genzeb SHUMI,1499.7137940452121,3,2012,BRN,29-Jan-91
Thandiwe NYATHI,1499.7133647642659,1,2011,ZIM,26-May-92
Hilary STELLINGWERFF,1499.6945296789424,10,2016,CAN,7-Aug-81
Sinimole PAULOSE,1499.6928381516084,1,2012,IND,24-Jun-83
Abbey MCGHEE,1499.6905323555388,1,2011,GBR,2-Mar-90
Fei XUE,1499.641127667038,1,2012,CHN,8-Aug-89
Elizabeth MALOY,1499.6345367792323,1,2012,USA,10-Aug-85
Janet ACHOLA,1499.6181140455906,1,2012,UGA,26-Jun-88
Sara HALL,1499.603460149464,2,2011,USA,15-Apr-83
Lucy OLIVER,1499.5828539602485,2,2012,NZL,18-Nov-88
Hind DEHIBA CHAHYD,1499.581374481891,5,2012,FRA,17-Mar-79
Christin WURTH-THOMAS,1499.5752465353003,9,2011,USA,11-Jul-80
Yelena KOROBKINA,1499.552167261029,3,2013,RUS,25-Nov-90
Meskerem ASSEFA,1499.5492167997468,6,2012,ETH,3-Oct-91
Tereza ČAPKOVÁ,1499.547316124244,1,2012,CZE,24-Jul-87
Viktoria TEGENFELDT,1499.543169051909,1,2012,SWE,27-Sep-87
Marina MUNĆAN,1499.502687926914,2,2012,SRB,6-Nov-82
Josephine MOULTRIE,1499.4766264625628,1,2013,GBR,19-Nov-90
Federica DEL BUONO,1499.4700438172054,1,2014,ITA,12-Dec-94
Senbere TEFERI,1499.4314491385885,5,2015,ETH,3-May-95
Yelena SOBOLEVA,1499.3950848906509,3,2013,RUS,3-Oct-82
Emma JACKSON,1499.385947359479,1,2013,GBR,7-Jun-88
Gabriele GRUNEWALD,1499.3044548701387,12,2015,USA,25-Jun-86
Janeth JEPKOSGEI,1499.2958895737697,6,2013,KEN,13-Dec-83
Lea WALLACE,1499.2542850875898,2,2013,USA,19-Dec-88
Yekaterina POISTOGOVA,1499.2533669954614,1,2013,RUS,1-Mar-91
Kaila MCKNIGHT,1499.2406654733745,7,2012,AUS,5-May-86
Rachel SCHNEIDER,1499.2382293398703,1,2015,USA,18-Jul-91
Chancel ILUNGA SANKURU,1499.1903552062809,1,2012,COD,28-Dec-95
Natalia RODRÍGUEZ,1499.1893124494613,9,2013,ESP,2-Jun-79
Rosibel GARCÍA,1499.1265320219677,1,2013,COL,13-Feb-81
Irene JELAGAT,1499.095556655712,7,2015,KEN,10-Dec-88
Ioana Raluca DOAGĂ,1499.0892808379926,1,2013,ROU,5-Apr-92
Gesa Felicitas KRAUSE,1499.0771232020522,1,2016,GER,3-Aug-92
Fang LIU,1499.053371789424,1,2014,CHN,25-Feb-90
Almenesh BELETE,1499.0298774771222,2,2013,ETH,26-Jul-89
Colleen QUIGLEY,1499.0008169712378,1,2017,USA,20-Nov-92
Sonja ROMAN,1498.9993211238095,3,2013,SLO,11-Mar-79
Susan KRUMINS,1498.9868689968353,5,2013,NED,8-Jul-86
Tizita BOGALE,1498.941817570862,3,2013,ETH,13-Jul-93
Corinna HARRER,1498.860232369715,5,2013,GER,19-Jan-91
Selah BUSIENEI,1498.8323316426622,1,2015,KEN,27-Dec-91
Palakeezh UNNIKRISHNAN CHITRA,1498.8289608092866,1,2018,IND,9-Jun-95
Gladis Nataly LANDAVERDE,1498.8107002183651,2,2012,ESA,1-Mar-90
Katie MACKEY,1498.7984716008064,5,2017,USA,12-Nov-87
Elise CRANNY,1498.7783380078426,1,2014,USA,9-May-96
Hannah ENGLAND,1498.6740151893473,22,2015,GBR,6-Mar-87
Emma COBURN,1498.6383753640225,1,2015,USA,19-Oct-90
Isabel MACÍAS,1498.5453399504604,4,2013,ESP,11-Aug-84
Mary CAIN,1498.400685895284,5,2015,USA,3-May-96
Tuǧba KOYUNCU,1498.3274734335623,5,2013,TUR,16-Feb-91
Kerri GALLAGHER,1498.086359112436,3,2015,USA,31-May-89
Kristina UGAROVA,1497.8093201376034,1,2015,RUS,22-Oct-87
Sara VAUGHN,1497.7637493575812,2,2017,USA,16-May-86
Stephanie BROWN,1497.7579198650285,1,2015,USA,4-Mar-91
Xiaoqian ZHENG,1497.68231580703,1,2016,CHN,15-Aug-96
Heather KAMPF,1497.66839252732,2,2015,USA,19-Jan-87
Danuta URBANIK,1497.6466347255405,2,2016,POL,24-Dec-89
Mimi BELETE,1497.5948671716956,24,2015,BRN,9-Jun-88
Eilish MCCOLGAN,1497.3850444318991,2,2018,GBR,25-Nov-90
Diana SUJEW,1497.1898339725049,6,2016,GER,2-Nov-90
Amna BAKHIT,1496.9236183789374,1,2015,SUD,14-Nov-90
Melissa DUNCAN,1496.8772030579203,2,2015,AUS,30-Jan-90
Jing ZHAO,1496.7593020478025,3,2016,CHN,9-Jul-88
Tigist GASHAW,1496.7088037080869,1,2016,BRN,25-Dec-96
Adanech ANBESA,1496.6233846396938,1,2017,ETH,23-Jan-98
Anna SHCHAGINA,1496.5965628992353,4,2015,RUS,7-Dec-91
Beatrice CHEPKOECH,1496.5874314703879,1,2018,KEN,6-Jul-91
Sarah MCDONALD,1496.4555777575133,4,2018,GBR,2-Aug-93
Katie SNOWDEN,1496.4243370956665,1,2017,GBR,9-Mar-94
Morgan UCENY,1496.306761068716,27,2016,USA,10-Mar-85
Luiza GEGA,1496.2240682401625,7,2015,ALB,5-Nov-88
Lauren JOHNSON,1496.1186471049446,4,2016,USA,4-May-87
Melissa COURTNEY-BRYANT,1496.083755838154,1,2018,GBR,30-Aug-93
Sarah BROWN,1495.9808551393592,8,2015,USA,15-Oct-86
Nicole SIFUENTES,1495.8933593358115,14,2017,CAN,30-Jun-86
Georgia GRIFFITH,1495.8090873944793,1,2017,AUS,5-Dec-96
Amanda ECCLESTON,1495.7592242324868,2,2017,USA,18-Jun-90
Malika AKKAOUI,1495.6565006028422,17,2018,MAR,25-Dec-87
Axumawit EMBAYE,1495.639734559954,12,2018,ETH,18-Oct-94
Kadra MOHAMED DEMBIL,1495.6098084923483,1,2016,DJI,22-Apr-97
Meryem AKDAĞ,1495.5253147188953,1,2017,TUR,5-Aug-92
Alexa EFRAIMSON,1495.4537409523773,3,2016,USA,20-Feb-97
Bhattrai SARASWATI,1495.3078109754083,1,2016,NEP,8-Mar-94
Soukaina BELIL,1495.2930600900177,1,2017,MAR,12-Jan-97
Sofia ENNAOUI,1494.9806298855083,18,2018,POL,30-Aug-95
Jessica JUDD,1494.8647899674083,4,2017,GBR,7-Jan-95
