Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Wayde VAN NIEKERK,1660.7881987175688,20,2017,RSA,15-Jul-92
LaShawn MERRITT,1577.4837188231754,41,2017,USA,27-Jun-86
Steven GARDINER,1576.4983151151096,15,2017,BAH,12-Sep-95
Kirani JAMES,1575.1328548838248,34,2016,GRN,1-Sep-92
Isaac MAKWALA,1561.258030423842,28,2017,BOT,24-Sep-85
Baboloki THEBE,1551.0114946089539,10,2017,BOT,18-Mar-97
Luguelín SANTOS,1535.2828945956799,35,2017,DOM,12-Nov-92
Machel CEDENIO,1530.6296525703751,13,2017,TTO,6-Sep-95
Abdalelah HAROUN,1530.6110169200629,10,2017,QAT,1-Jan-97
Gil ROBERTS,1529.6268696219408,8,2017,USA,15-Mar-89
Nathon ALLEN,1519.8606755932733,3,2017,JAM,28-Oct-95
Matthew HUDSON-SMITH,1519.2260990168065,11,2017,GBR,26-Oct-94
Michael CHERRY,1518.978919273845,2,2017,USA,23-Mar-95
​Demish GAYE,1517.6699260775963,3,2017,JAM,20-Jan-93
Bralon TAPLIN,1516.5887305072454,8,2016,GRN,8-May-92
Dwayne COWAN,1514.5413284291749,4,2017,GBR,1-Jan-85
Predea MANOUNOU,1512.33,1,2016,FRA,2-Jul-97
Ali Khamis KHAMIS,1510.940097061188,3,2016,BRN,30-Jun-95
Jamal WALTON,1508.0820270666695,2,2017,CAY,25-Nov-98
Lalonde GORDON,1508.048922188741,15,2017,TTO,25-Nov-88
Javon FRANCIS,1507.3464058314871,6,2016,JAM,14-Dec-94
David VERBURG,1505.3698927523278,14,2016,USA,14-May-91
Fred KERLEY,1504.142933129092,3,2017,USA,7-May-95
Christopher MATENS SIDA,1502.5549512883485,1,2016,FRA,3-Jul-97
Johan DELASSE,1502.5290594322069,2,2015,FRA,14-Nov-84
Wilbert LONDON,1502.4740183265008,2,2017,USA,17-Aug-97
Ludvy VAILLANT,1502.442615454766,1,2015,FRA,15-Mar-95
Jermaine GONZALES,1502.3420185407977,16,2012,JAM,26-Nov-84
Angelo TAYLOR,1502.229079274016,10,2012,USA,29-Dec-78
Jarrin SOLOMON,1501.7414981506868,3,2013,TTO,11-Jan-86
Bryshon NELLUM,1501.2911558690662,4,2015,USA,1-May-89
Óscar HUSILLOS,1501.063199543099,2,2017,ESP,18-Jul-93
Fitzroy DUNKLEY,1500.8295663989554,1,2016,JAM,20-Mar-93
Christopher BROWN,1500.5927712982443,32,2016,BAH,15-Oct-78
Gary KIKAYA,1500.5884021394081,2,2010,COD,4-Feb-78
Anderson FREITAS HENRIQUES,1500.3084192544484,4,2014,BRA,3-Mar-92
Rondell BARTHOLOMEW,1500.2486651083973,7,2011,GRN,7-Apr-90
Demetrius PINDER,1500.201491750908,7,2012,BAH,13-Feb-89
Ramon MILLER,1500.1692740189465,6,2013,BAH,17-Feb-87
Ricardo CHAMBERS,1500.1690621531952,5,2011,JAM,7-Oct-84
Youssef Ahmed MASRAHI,1500.1640674433859,22,2016,KSA,31-Dec-87
Andretti BAIN,1500.1521828793116,1,2010,BAH,1-Dec-85
LeJerald BETTERS,1500.1065871139408,2,2010,USA,6-Feb-88
Brian MURPHY,1500.0787400351378,1,2012,IRL,16-Sep-82
Dane HYATT,1499.9689552401596,2,2012,JAM,22-Jan-84
Robert TOBIN,1499.9424471700424,1,2010,GBR,20-Dec-83
Taegeon PARK,1499.9172047554011,1,2011,KOR,8-May-91
Oral THOMPSON,1499.8457415159014,1,2010,JAM,11-Dec-82
Andrew STEELE,1499.8355576341492,1,2012,GBR,19-Sep-84
Xiaosheng LIU,1499.8276712382735,1,2010,CHN,5-Jan-88
Arman Gino HALL,1499.8153916517895,2,2013,USA,12-Feb-94
Femi OGUNODE,1499.8020838025873,3,2011,QAT,15-May-91
Claudio LICCIARDELLO,1499.7906794538003,1,2010,ITA,11-Jan-86
Leslie DJHONE,1499.7767847659295,2,2010,FRA,18-Mar-81
Cedric VAN BRANTEGHEM,1499.7657270413035,1,2010,BEL,13-Mar-79
Mathieu GNANLIGO,1499.7613768049064,1,2011,BEN,13-Dec-86
Bershawn JACKSON,1499.738080289912,1,2011,USA,8-May-83
Marcell DEÁK NAGY,1499.715538317912,1,2012,HUN,28-Jan-92
Sean WROE,1499.7075283116048,1,2011,AUS,18-Mar-85
Marco Francesco VISTALLI,1499.6986991589197,1,2011,ITA,3-Oct-87
Andrae WILLIAMS,1499.6944790029634,1,2010,BAH,12-Jul-83
Nicolau Ernesto PALANCA,1499.6905059849569,1,2011,ANG,15-Nov-88
David GREENE,1499.6890291279,1,2010,GBR,11-Apr-86
Danny MCFARLANE,1499.6839899276824,1,2010,JAM,14-Feb-72
Pako SERIBE,1499.6590041382938,1,2011,BOT,7-Apr-91
Greg NIXON,1499.6561668933555,8,2011,USA,12-Sep-81
Angel CHELALA,1499.647415987248,2,2015,FRA,23-Aug-89
Josh SCOTT,1499.6456314624184,1,2011,USA,3-Sep-85
David GILLICK,1499.64450110317,2,2010,IRL,9-Jul-83
