Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Ján VOLKO,1503.0116023907192,2,2017,SVK,2-Nov-96
Salem Eid YAQOOB,1502.8197404928087,3,2017,BRN,1-Mar-96
Daniel TALBOT,1502.7744992290918,14,2017,GBR,1-May-91
Ramon GITTENS,1502.5752017952489,1,2016,BAR,20-Jul-87
Jimmy VICAUT,1501.8692343025757,4,2013,FRA,27-Feb-92
Dylan VERMONT,1501.600357133747,1,2016,FRA,24-Aug-99
Jorge VIDES,1501.4216528699103,1,2016,BRA,24-Nov-92
Filippo TORTU,1501.3355291387193,3,2017,ITA,15-Jun-98
Roberto SKYERS,1501.2748730096346,6,2016,CUB,12-Nov-91
Matteo GALVAN,1501.1157714210062,2,2016,ITA,24-Aug-88
Alex QUIÑÓNEZ,1500.9353977858505,5,2013,ECU,11-Aug-89
Tyson GAY,1500.7545346491174,3,2014,USA,9-Aug-82
Christian MALCOLM,1500.4439381907798,10,2012,GBR,3-Jun-79
Sean MCLEAN,1500.2862691828295,2,2016,USA,23-Mar-92
Michael MATHIEU,1500.2135147528184,2,2012,BAH,24-Jun-84
Kamil KRYŃSKI,1500.2129474047429,2,2012,POL,12-May-87
Jared CONNAUGHTON,1500.1589586932034,3,2012,CAN,20-Jul-85
Angelo TAYLOR,1500.1513896953018,2,2010,USA,29-Dec-78
Hitoshi SAITO,1500.107626032503,2,2011,JPN,9-Oct-86
Clarence MUNYAI,1500.081613694043,2,2017,RSA,20-Feb-98
Daniel Alfonso GRUESO,1500.012123449963,1,2011,COL,30-Jul-85
Kim COLLINS,1499.9575319576957,3,2011,SKN,5-Apr-76
Michael HERRERA,1499.9203012001635,3,2012,CUB,5-Jun-85
Noah AKWU,1499.9111099324641,1,2012,NGR,23-Sep-90
Jason LIVERMORE,1499.8935675810617,3,2014,JAM,25-Apr-88
Steve MULLINGS,1499.869784721373,2,2010,JAM,29-Nov-82
Ronald POGNON,1499.8694975702479,1,2010,FRA,16-Nov-82
Amr Ibrahim Mostafa SEOUD,1499.841734976646,3,2012,EGY,10-Jun-86
Andrew HOWE,1499.813499621389,2,2014,ITA,12-May-85
Yuichi KOBAYASHI,1499.8129892741165,2,2013,JPN,25-Aug-89
Calvin SMITH,1499.7906601436562,1,2010,USA,10-Dec-87
Brendan CHRISTIAN,1499.7814085574255,2,2012,ANT,11-Dec-83
Aaron ARMSTRONG,1499.7779823171068,1,2010,TTO,14-Oct-77
Ben Youssef MEITÉ,1499.7284976201772,1,2011,CIV,11-Nov-86
Peimeng ZHANG,1499.7241219522352,2,2013,CHN,13-Mar-87
Brijesh LAWRENCE,1499.7164843623868,1,2011,SKN,27-Dec-89
Pierre Alexis PESSONNEAUX,1499.7011996398574,1,2011,FRA,25-Nov-87
Craig PICKERING,1499.6993987788949,1,2010,GBR,16-Oct-86
Lalonde GORDON,1499.6976095554771,2,2013,TTO,25-Nov-88
Mingxuan LI,1499.6944790029634,1,2010,CHN,4-Mar-86
Kind BUTLER,1499.6830273126734,1,2013,USA,8-Apr-89
Jordan BOASE,1499.6777477562039,2,2011,USA,10-Oct-85
Teddy TINMAR,1499.6449250341832,1,2011,FRA,30-May-87
Marlon DEVONISH,1499.6348207380986,3,2010,GBR,1-Jun-76
Richard KILTY,1499.614417240092,2,2015,GBR,2-Sep-89
Lebogang MOENG,1499.6131928118275,1,2011,RSA,10-Oct-89
Thuso MPUANG,1499.5604575397613,1,2011,RSA,1-Mar-84
Nilson Andre DE OLIVEIRA,1499.5601763564282,1,2011,BRA,30-Jan-86
Pavel MASLÁK,1499.530270101037,3,2012,CZE,21-Feb-91
Shinji TAKAHIRA,1499.5234378598025,5,2012,JPN,18-Jul-84
Rytis SAKALAUSKAS,1499.5221804307307,1,2011,LTU,27-Jun-87
Jonathan ÅSTRAND,1499.5181652456326,4,2012,FIN,9-Sep-85
Bryan BARNETT,1499.503803533485,1,2011,CAN,10-Feb-87
Leroy DIXON,1499.4946833632964,1,2011,USA,20-Jun-83
Xavier CARTER,1499.4880788524738,7,2011,USA,8-Dec-85
Brian DZINGAI,1499.4839956739452,1,2011,ZIM,29-Apr-81
Leon BAPTISTE,1499.48267213575,1,2011,GBR,23-May-85
Gabriel MVUMVURE,1499.4341167547184,1,2011,ZIM,23-Feb-88
Marc SCHNEEBERGER,1499.4206570340093,3,2011,SUI,5-Jul-81
David BOLARINWA,1499.404865037682,1,2013,GBR,20-Oct-93
Sebastian ERNST,1499.3952372039876,2,2011,GER,11-Oct-84
Darvis PATTON,1499.3832484706363,5,2013,USA,4-Dec-77
Carlos Rafael JORGE,1499.3758501628424,1,2012,DOM,24-Sep-86
Ramone MCKENZIE,1499.3652919969882,1,2013,JAM,15-Nov-90
Delano WILLIAMS,1499.287847179714,3,2013,GBR,23-Dec-93
Ainsley WAUGH,1499.253395219405,6,2011,JAM,17-Sep-81
Harry AIKINES-ARYEETEY,1499.22120472233,1,2012,GBR,29-Aug-88
Sergio RUIZ,1499.2166554227715,1,2013,ESP,21-Oct-89
Roudy MONROSE,1499.210872269391,1,2011,HAI,26-Apr-78
Leeroy HENRIETTE,1499.1977931038398,1,2011,SEY,7-Jan-91
Khalilur RAHMAN,1499.1896959132682,1,2011,BAN,1-Feb-90
Calvin DASCENT,1499.1867768471063,1,2011,ISV,5-Apr-89
Holder Ocante DA SILVA,1499.1847526524512,1,2011,GBS,22-Jan-88
Vyacheslav MURAVYEV,1499.1046312652443,1,2012,KAZ,14-Jul-82
Christian REYES,1499.0707900069901,1,2012,CHI,5-Aug-86
Richard THOMPSON,1499.0697656372217,3,2012,TTO,7-Jun-85
Arnaldo ABRANTES,1499.0479333000778,2,2012,POR,27-Nov-86
Trevorano MACKEY,1499.024833961519,1,2012,BAH,5-Jan-92
Paul HESSION,1499.0172620371213,6,2012,IRL,27-Jan-83
José Carlos HERRERA,1498.994965076355,4,2016,MEX,5-Feb-86
Titus Kafunda MUKHALA,1498.9770950615994,1,2013,ZAM,3-Aug-93
Omar Jouma Bilal AL SALFA,1498.9613077797712,2,2011,UAE,15-Oct-89
Marvin ANDERSON,1498.951114894462,11,2012,JAM,12-May-82
Patrick VAN LUIJK,1498.9499857671283,2,2012,NED,17-Sep-84
Lestrod ROLAND,1498.938461359088,1,2013,SKN,5-Sep-92
Jan ŽUMER,1498.9321596918408,1,2013,SLO,9-Jun-82
Marek NIIT,1498.8198532356482,2,2012,EST,9-Aug-87
Enrico DEMONTE,1498.7771403818838,1,2013,ITA,25-Sep-88
Reynier MENA,1498.7665791090394,3,2016,CUB,21-Nov-96
Méba-Mickaël ZEZE,1498.7591514924925,1,2013,FRA,19-May-94
Jidou EL MOCTAR,1498.6878752170096,1,2012,MTN,8-Jul-85
Ibrahim TURAY,1498.6649898692153,1,2012,SLE,4-Sep-93
Maurice MITCHELL,1498.6615333697077,5,2013,USA,22-Dec-89
Joel REDHEAD,1498.6591704577309,1,2012,GRN,3-Jul-86
Jean-Yves ESPARON,1498.6571609116927,1,2012,SEY,8-Aug-94
Jonathan QUARCOO,1498.6425424068839,1,2017,NOR,13-Oct-96
Terrel COTTON,1498.6025537245516,2,2015,USA,19-Jul-88
Kevin THOMPSON,1498.5876385510126,1,2013,JAM,5-Aug-86
Sandro Ricardo RODRIGUES VIANA,1498.580570554998,2,2012,BRA,26-Mar-77
Ratu Banuve TABAKAUCORO,1498.5662755525318,1,2013,FIJ,4-Sep-92
Calesio NEWMAN,1498.5569133332858,4,2013,USA,20-Aug-86
Reto Amaru SCHENKEL,1498.5539054809515,3,2012,SUI,28-Apr-88
Aleksandr KHYUTTE,1498.5365716339647,1,2013,RUS,29-Sep-88
Julius MORRIS,1498.5214945693924,1,2015,MNT,14-Apr-94
Tremaine HARRIS,1498.5199503383187,3,2013,CAN,10-Feb-92
Jamial ROLLE,1498.509171972401,1,2013,BAH,16-Apr-80
Mitchel DAVIS,1498.50419518509,1,2013,DMA,17-Aug-91
Emmanuel CALLENDER,1498.4523274361025,4,2012,TTO,10-May-84
Lykourgos-Stefanos TSAKONAS,1498.4131102391536,16,2017,GRE,8-Mar-90
Churandy MARTINA,1498.407932378352,47,2017,AHO,3-Jul-84
Hitjivirue KAANJUKA,1498.4048132663197,1,2013,NAM,29-Dec-87
Brandon BYRAM,1498.3956557364195,1,2014,USA,11-Sep-88
Ayman Mohammed AHMED SAID,1498.3688417088688,1,2013,EGY,10-Oct-88
Luguelín SANTOS,1498.3561502431269,1,2013,DOM,12-Nov-92
Shawn CRAWFORD,1498.280250346655,6,2012,USA,14-Jan-78
Loic PICON,1498.1581605620286,1,2016,FRA,7-Jun-91
Mike MOKAMBA,1498.1451890253502,1,2015,KEN,28-Aug-94
Harry ADAMS,1498.068177385659,2,2015,USA,27-Nov-89
Dedric DUKES,1497.9802227846153,2,2017,USA,4-Feb-92
Nil DE OLIVEIRA,1497.9421750915244,2,2013,SWE,3-Sep-86
Dontae RICHARDS-KWOK,1497.8805313472608,1,2014,CAN,1-Mar-89
Abdullah Abkar MOHAMMED,1497.8400687612534,1,2016,KSA,1-Jan-97
Yendountien TIEBEKABE,1497.8169788042824,1,2013,TOG,18-Jan-91
Prezel HARDY,1497.7984240011629,1,2015,USA,1-Jun-92
Neddy MARIE,1497.7342087446423,1,2013,SEY,6-Feb-90
Courtney Carl WILLIAMS,1497.7014007506593,1,2013,VIN,31-Jan-91
Chris CLARKE,1497.6171297139695,2,2015,GBR,25-Jan-90
Mario FORSYTHE,1497.6110065534112,11,2013,JAM,30-Oct-85
Shota IIZUKA,1497.589833108749,8,2017,JPN,25-Jun-91
Akani SIMBINE,1497.427537099491,4,2017,RSA,21-Sep-93
Davide MANENTI,1497.27930199021,1,2016,ITA,16-Apr-89
Reece PRESCOD,1497.1633179815944,1,2016,GBR,29-Feb-96
Trell KIMMONS,1497.0521300564567,3,2014,USA,13-Jul-85
Robin EREWA,1497.050070576721,3,2016,GER,24-Jun-91
Tlotliso Gift LEOTLELA,1497.0303860364722,1,2016,RSA,12-May-98
Solomon BOCKARIE,1496.8333795599683,3,2016,NED,18-May-87
Trayvon BROMELL,1496.7788722224382,1,2016,USA,10-Jul-95
Ryan BAILEY,1496.5744490525426,8,2014,USA,13-Apr-89
Gil ROBERTS,1496.5701683942793,1,2015,USA,15-Mar-89
Emmanuel MATADI,1496.4364107404158,1,2016,LBR,15-Apr-91
Charles SILMON,1496.240991648243,1,2015,USA,4-Jul-91
Phearath NGET,1496.2378170770667,1,2015,CAM,27-Mar-93
Serhiy SMELYK,1496.2355213647493,10,2017,UKR,19-Apr-87
Alex HARTMANN,1496.1885302796168,1,2016,AUS,7-Mar-93
Arnout MATTHIJS,1496.12616621712,1,2015,BEL,10-Apr-87
Curtis MITCHELL,1496.1164011415267,13,2015,USA,11-Mar-89
Johan WISSMAN,1496.071502256251,1,2015,SWE,2-Nov-82
Mohammed ABUKHOUSA,1495.9915392072483,1,2015,PLE,30-Dec-92
Diego MARANI,1495.8817000706385,2,2015,ITA,27-Apr-90
Leo CARRIERE,1495.873120237172,1,2016,FRA,23-Jun-95
Luka RAKIĆ,1495.4348625282073,2,2015,MNE,2-Aug-91
Aleixo Platini MENGA,1495.4111068936431,1,2016,GER,29-Sep-87
Aziz OUHADI,1495.2777576011092,3,2016,MAR,24-Jul-84
Bruno Lins TENORIO DE BARROS,1495.2616560520219,8,2016,BRA,7-Jan-87
Emmanuel DASOR,1495.0856507954372,1,2016,GHA,14-Sep-95
Antoine ADAMS,1494.9189628182862,5,2016,SKN,31-Aug-88
Jonathan BORLÉE,1494.814255386734,3,2016,BEL,22-Feb-88
Mauriel CARTY,1494.6668541019826,1,2015,AIA,29-May-97
Beouch NGIRCHONGOR,1494.6487644116892,1,2015,NMI,1994
Stanly DEL CARMEN,1494.541826044957,1,2016,DOM,20-Sep-95
Zhenye XIE,1494.4100781710224,5,2017,CHN,17-Aug-93
Robin VANDERBEMDEN,1494.246590326229,1,2016,BEL,10-Feb-94
Kei TAKASE,1494.1726074182384,6,2016,JPN,25-Nov-88
Adrian GRIFFITH,1493.524145423704,1,2016,BAH,11-Nov-84
Jak Ali HARVEY,1493.2809384224106,1,2016,TUR,4-May-89
Chijindu UJAH,1493.1846919257428,2,2016,GBR,5-Mar-94
Winston GEORGE,1493.163136646298,3,2017,GUY,19-May-87
Christophe EMICA,1493.1183620670522,1,2016,FRA,17-Jul-79
Wilfried KOFFI HUA,1493.0255639314166,5,2017,CIV,12-Oct-87
Shavez HART,1492.9936986992504,1,2016,BAH,6-Sep-92
Kyle GREAUX,1492.9268461179895,5,2017,TTO,26-Apr-88
Ihor BODROV,1492.7058080561253,1,2016,UKR,9-Jul-87
Jerai TORRES,1492.5761221615567,2,2015,GIB,25-May-94
Levi Asher CADOGAN,1492.4664087770534,1,2016,BAR,8-Nov-95
Ali LIAQAT,1492.3941248025087,2,2015,PAK,6-Aug-83
Tatenda TSUMBA,1492.042980813046,2,2016,ZIM,12-Nov-91
Wallace SPEARMON,1491.9013101703795,19,2017,USA,24-Dec-84
Alex WILSON,1491.5303796592302,8,2017,SUI,19-Sep-90
Kenji FUJIMITSU,1491.4786137862156,4,2016,JPN,1-May-86
Cruz Rolando PALACIOS,1491.3339577639922,3,2016,HON,3-May-87
Yancarlos MARTÍNEZ,1490.5674678439414,4,2016,DOM,8-Jul-92
Isiah YOUNG,1490.104806801061,19,2017,USA,5-Jan-90
Theo PINIAU,1489.7918762870017,1,2016,PNG,8-Jun-93
Brandon JONES,1489.634450148741,1,2016,BIZ,19-Jul-87
Joseph MILLAR,1489.6007369626,1,2017,NZL,24-Sep-92
Gavin SMELLIE,1489.4623880089348,2,2016,CAN,26-Jun-86
Mark Otieno ODHIAMBO,1489.0426855049204,1,2017,KEN,11-May-93
Eseosa Fostine DESALU,1488.726346005035,3,2016,ITA,19-Feb-94
Ben BASSAW,1488.4129517102517,2,2017,FRA,9-Jul-89
Muhd Noor Firdaus AR RASYID,1488.0573999622247,1,2017,BRU,22-Oct-96
Tre HOUSTON,1488.0144543731697,2,2016,BER,23-Mar-90
Tega ODELE,1487.99397198419,2,2016,NGR,6-Dec-95
Brendon RODNEY,1487.5282563705318,6,2017,CAN,9-Apr-92
Carvin NKANATA,1487.522415023292,5,2016,KEN,6-May-91
Didier KIKI,1487.5139012101272,2,2016,BEN,30-Nov-95
Karol ZALEWSKI,1487.2881188798292,8,2016,POL,7-Aug-93
Ahmed ALI,1487.131469348819,2,2017,SUD,15-Nov-93
Jaysuma SAIDY NDURE,1487.1106382661924,29,2016,NOR,1-Jul-84
Benetsh KABONGO MULUMBA,1486.430985427158,1,2017,COD,15-Mar-85
Sibusiso MATSENJWA,1485.226487053467,5,2017,SWZ,2-May-88
Jeffrey JOHN,1485.069528668078,3,2017,FRA,6-Jun-92
Ifeanyichukwu OTUONYE,1484.25250247335,1,2017,TKS,27-Jun-94
Teray SMITH,1484.0798658476842,3,2017,BAH,28-Sep-94
Mohamed Obaid AL SAADI,1484.061239944324,1,2017,OMA,24-Feb-94
Mosito LEHATA,1483.2612443869407,6,2016,LES,8-Apr-89
Burkheart ELLIS JR,1482.8839023694718,2,2017,BAR,18-Sep-92
Adama JAMMEH,1482.798118637847,3,2017,GAM,10-Jun-93
Rasheed DWYER,1480.1026626240368,20,2017,JAM,29-Jan-89
Aldemir JUNIOR,1478.861589417443,6,2017,BRA,8-Jun-92
Bernardo BALOYES,1478.337964980402,3,2017,COL,6-Jan-94
Jeremy DODSON,1477.9436732751765,10,2017,USA,30-Aug-87
James ELLINGTON,1477.3041390899662,18,2016,GBR,6-Sep-85
Fabrice DABLA,1474.7893059362718,2,2017,TOG,20-Nov-92
