Athlete,Rating,Number Of Races
"Kangogo, Cornelius",1499.7280642615508,1
"Kaazouzi, Brahim",1499.696106184355,1
"Taylor, Jonathan",1499.6753816402354,1
"Ayele, Abayneh",1499.61019496647,1
"Kibiwott, Abraham",1499.6084192462704,1
"Koech, Paul",1499.5367357713815,1
"Kipsang, Emmanuel",1499.5343648703326,1
"Weir, Richard",1499.5331355520082,1
"Haileselassie, Yemane",1499.485939385144,1
"Griffiths, Dewi",1499.4339475755912,1
"Ngelel, Frank",1499.4283206116147,2
"Mokoka, Stephen",1499.3949290528424,1
"Hunter, Andrew",1499.3938791135702,1
"Mekhissi, Mahiedine",1499.3330501829987,1
"Gregson, Ryan",1499.295618692493,2
"Zalewski, Krystian",1499.2660480248906,1
"Kipruto, Conseslus",1499.2536105687327,1
"Abadia Beci, Antonio",1499.2479044672375,1
"St. Lawrence, Ben",1499.2003501578272,2
"Cheboi, Collins",1499.1927580684603,1
"West, James",1499.0984034622297,1
"Tadese, Zersenay",1498.9976084258542,1
"Akankam, Hicham",1498.9667680180885,1
"Barsoton, Leonard",1498.894244931475,1
"Debela, Dejene",1498.869070312941,2
"Alamirew, Yenew",1498.8491224177933,7
"Bacha Regasa, Zelalem",1498.8215614588823,1
"Cheserek, Edward",1498.8214714180433,1
"Bouchikhi, Soufiane",1498.7538283490564,2
"Kibet, Vincent",1498.7365610479574,1
"Sitonik, William",1498.6614150874127,1
"Levins, Cameron",1498.6265159034274,1
"Millington, Ross",1498.5996188359331,1
"Haji, Yasin",1498.5966191756354,1
"Regasa, Chala",1498.417488570627,1
"Korir, Leonard",1498.3992226762512,1
"Buraas, Sindre",1498.3700999601838,1
"Yoroizaka, Tetsuya",1498.3659503366775,1
"Kowal, Yoann",1498.330230324289,2
"Hill, Ryan",1498.271102642647,9
"Kosimbe, Nicholas",1498.2454469531979,1
"Gisamoda, Emmanuel",1498.2316170207764,1
"Muneria, Charles",1498.2232956495814,1
"Essalhi, Younés",1498.2228232456132,1
"Erassa, Kirubel",1498.2175257031486,1
"Nkhasi, Namakoe",1498.202869300962,1
"D'Hoedt, Jeroen",1498.169516930938,2
"Irabaruta, Olivier",1498.133804562086,1
"Abid, Mohammed",1498.0910636584415,1
"Sambu, Stephan",1498.0540951223015,1
"Ramsden, Matthew",1498.036390136138,1
"Bruchet, Lucas",1498.0267522479353,1
"Dirieh, Jamal",1497.9733302002066,1
"Tamire, Getaneh",1497.9328827210015,2
"Chelanga, Samuel",1497.9054940785275,1
"Govindan, Lakshmanan",1497.9053320251019,1
"Nftalem, Awet",1497.9032443112915,1
"Amdouni, Morhad",1497.899423952304,2
"Oumaiz, Oussim",1497.8738342632134,1
"Alotaibi, Mukhlid",1497.8594416734804,1
"Duo, Bujie",1497.8229299308894,1
"Kiptoo, Frederick",1497.7818062560705,1
"Fikadu, Dawit",1497.7488689658182,1
"Murayama, Kota",1497.738606221644,1
"Kwemoi, Ronald",1497.7312087382254,4
"Ayalew, Aweke",1497.680585355945,2
"El Otmani, Said",1497.6121022453376,1
"Robinson, Brett",1497.6065103998894,6
"Rimal, Hari",1497.5714764360068,1
"Habte, Awet",1497.5585261599808,2
"Fifa, Ilias",1497.5256011485046,2
"Soget, Justus",1497.497370252724,1
"Abdullahi, Kadar",1497.4188763726954,1
"Aouad, Zouhair",1497.3706122834558,1
"Merga, Imane",1497.3533536358716,2
"Bor, Emmanuel",1497.311743193407,2
"Mohamed, Mohamed Daud",1497.3108999898673,1
"Kipchirchir, Sylvester",1497.2281408370443,1
"Mohamed, Mohamed",1497.1615408269504,1
"Kipchirchir, Shadrack",1497.1511265098982,2
"Moen, Sondre",1496.945868587236,1
"Wolde, Dawit",1496.847377019904,2
"Derrick, Chris",1496.839643637703,1
"Mullett, Rob",1496.7939033476646,2
"Siosi, Rosefelo",1496.76588207422,1
"Al-Amri, Tariq",1496.6375687092566,1
"Abadia, Antonio",1496.610300200116,1
"Kaya, Ali",1496.5780080420382,1
"Chitsala, Kefasi",1496.5147440685819,1
"Kidanu, Tsegay",1496.4269705001245,1
"Kulang, David",1496.3754418510764,1
"San Naing, San Naing",1496.3090933849298,1
"Kiplimo, Jacob",1496.2768972576325,6
"Tuemay, Mogos",1496.2489397079025,1
"Menjo, Josphat",1496.1566141069613,1
"Osako, Suguru",1496.151691787676,1
"Al Amri, Tariq",1496.1322092410428,2
"Campbell, Kemoy",1496.1280670672575,5
"Fifa, Illias",1495.8394479629885,1
"Yator, Richard",1495.8287439756232,7
"Abdi, Bashir",1495.8194770703735,5
"Leitao, Romario",1495.7952201676376,1
"Legese, Birhanu",1495.6440901441188,3
"Farrell, Thomas",1495.5963027725436,2
"Masters, Riley",1495.5490392339884,2
"Kifle, Yohans",1495.4912807861779,1
"Sambe, Mohamed",1495.4636626675433,1
"Tewelde, Hiskel",1495.3694215225955,1
"Soi, Edwin",1495.0385027872874,8
"Melak, Nibret",1494.9469657683387,2
"Orth, Florian",1494.6169746139246,1
"Ibrahimov, Hayle",1494.0901277982516,7
"Ayeko, Joel",1493.9227385935328,1
"Gashahun, Abe",1493.8556551187505,2
"Gressier, Jimmy",1492.6267634819974,1
"Jenkins, Eric",1492.4258535315946,8
"Outalha, Mouhcine",1492.3598948817428,2
"Birgen, Bethwell",1492.3301225453654,9
"Birhan, Melesse",1492.1097641218967,1
"Ndiku, Caleb",1492.0689409315185,5
"Peng, Jianhua",1490.7779633638488,1
"Willis, Nick",1490.7655707867982,1
"Kifle, Aron",1490.6454369528465,7
"Yee, Alexander",1490.4459452119931,2
"Mengesha, Milkesa",1490.4108188242953,2
"Koech, Isiah",1490.1847270180995,5
"Kiplangat, Davis",1490.1484690198888,9
"Svela, Per",1490.1394915653682,1
"Checkwurui, Matthew",1489.5759723236142,1
"McEntee, Sam",1489.2286521878232,4
"Rop, Albert",1489.0204922495493,14
"Goolab, Nick",1488.7085843377267,3
"Hendrix, Robin",1487.3172502223365,1
"Hassan, Suldan",1487.1525702929484,1
"Rutto, Cyrus",1486.972226593719,11
"Mohammed, Jamal",1486.0537723427726,1
"Amri, Tariq",1485.0030898337766,1
"Hadis, Abadi",1484.3535262041198,8
"Crippa, Yemaneberhan",1484.3308842711897,4
"Chelimo, Oscar",1482.727551814051,2
"Dabo, Braima",1482.2991043556622,1
"Tanui, Paul",1481.6463104424604,11
"Kipyeko, Phillip",1480.783933857409,1
"Tiernan, Patrick",1479.6452905688434,10
"McDonald, Morgan",1478.1537121987726,3
"Scott, Marc",1477.5899153720948,4
"True, Ben",1476.2019752589981,15
"Ringer, Richard",1472.2500004755825,6
"Gabriyesos, Tachlowini",1471.8187971800526,1
"Bouqantar, Soufiyan",1469.1502154410086,10
"Parsons, Sam",1466.3543968343165,2
"Connor, Ben",1463.5794247880808,2
"Butchart, Andrew",1463.0189935566675,15
"Wanders, Julien",1457.2418069322707,5
"Ibrahim, Bouh",1454.6731476410682,2
"Kissa, Stephan",1410.3662522531315,6
